date,station_id,fuel_type,price_per_litre,volume_sold_litres,rainfall_mm,temperature_c,day_of_week,holiday,competitor_price
2024-03-22,102,Petrol,180.46,5272,2.18,22.7,Friday,No,179.94
2024-03-23,102,Petrol,179.87,5525,0.62,26.4,Saturday,No,178.87
2024-03-24,102,Petrol,178.34,4829,2.55,24.0,Sunday,No,179.78
2024-03-25,102,Petrol,181.68,4695,1.22,28.5,Monday,No,181.85
2024-03-26,102,Petrol,177.76,5365,6.29,27.2,Tuesday,No,178.85
2024-03-27,102,Petrol,180.98,5470,1.76,29.4,Wednesday,No,181.57
2024-03-28,102,Petrol,180.38,5560,5.25,26.8,Thursday,No,181.78
2024-03-29,102,Petrol,181.12,5142,3.04,25.7,Friday,No,179.75
2024-03-30,102,Petrol,178.04,5121,5.42,30.5,Saturday,No,177.25
2024-03-31,102,Petrol,178.45,5578,1.45,33.0,Sunday,No,177.5
2024-04-01,102,Petrol,178.21,5892,1.37,29.8,Monday,No,176.17
2024-04-02,102,Petrol,181.53,5293,3.4,33.8,Tuesday,No,180.59
2024-04-03,102,Petrol,178.77,5912,0.31,27.6,Wednesday,No,176.48
2024-04-04,102,Petrol,179.21,5875,0.0,26.1,Thursday,No,180.66
2024-04-05,102,Petrol,178.78,5095,4.12,26.0,Friday,No,178.16
2024-04-06,102,Petrol,181.49,6210,1.25,31.8,Saturday,Yes,181.8
2024-04-07,102,Petrol,182.67,5936,6.42,28.6,Sunday,No,181.76
2024-04-08,102,Petrol,179.25,5715,3.44,29.1,Monday,No,176.69
2024-04-09,102,Petrol,178.75,6240,4.69,27.0,Tuesday,No,179.26
2024-04-10,102,Petrol,178.83,5876,6.09,31.6,Wednesday,No,176.18
2024-04-11,102,Petrol,182.58,5460,0.15,31.9,Thursday,No,180.48
2024-04-12,102,Petrol,182.37,5861,4.78,35.0,Friday,No,180.42
2024-04-13,102,Petrol,180.36,6112,3.31,27.6,Saturday,No,180.54
2024-04-14,102,Petrol,180.13,6117,7.33,27.4,Sunday,No,181.51
2024-04-15,102,Petrol,178.61,5879,4.88,25.0,Monday,No,177.58
2024-04-16,102,Petrol,180.96,5490,0.0,23.8,Tuesday,No,180.74
2024-04-17,102,Petrol,177.56,5417,0.58,24.2,Wednesday,No,178.05
2024-04-18,102,Petrol,182.25,5980,0.0,26.4,Thursday,Yes,180.51
2024-04-19,102,Petrol,182.01,5047,1.45,32.0,Friday,No,181.46
2024-04-20,102,Petrol,179.06,6013,2.51,29.2,Saturday,No,180.39
2024-04-21,102,Petrol,177.58,5151,0.0,31.5,Sunday,No,176.82
2024-04-22,102,Petrol,179.83,5109,1.24,20.6,Monday,No,181.26
2024-04-23,102,Petrol,177.74,5843,0.0,28.0,Tuesday,No,175.93
2024-04-24,102,Petrol,178.59,5994,2.58,25.9,Wednesday,No,177.18
2024-04-25,102,Petrol,179.99,5538,7.88,26.0,Thursday,No,180.85
2024-04-26,102,Petrol,178.46,6498,4.45,26.4,Friday,No,177.97
2024-04-27,102,Petrol,180.95,5581,2.6,29.4,Saturday,No,180.86
2024-04-28,102,Petrol,179.32,5786,0.78,28.1,Sunday,No,177.37
2024-04-29,102,Petrol,180.64,5558,0.0,29.1,Monday,No,179.98
2024-04-30,102,Petrol,179.97,5808,2.44,27.1,Tuesday,No,180.46
2024-05-01,102,Petrol,180.87,5075,3.02,29.8,Wednesday,No,179.58
2024-05-02,102,Petrol,181.57,5163,4.8,28.9,Thursday,No,180.01
2024-05-03,102,Petrol,179.37,5172,6.68,29.7,Friday,No,180.23
2024-05-04,102,Petrol,182.31,5612,0.0,23.5,Saturday,No,182.6
2024-05-05,102,Petrol,182.6,5037,7.05,24.4,Sunday,No,183.55
2024-05-06,102,Petrol,179.89,5325,2.71,30.5,Monday,No,179.2
2024-05-07,102,Petrol,178.99,5971,0.0,31.7,Tuesday,No,179.45
2024-05-08,102,Petrol,180.95,5477,0.0,28.6,Wednesday,No,181.41
2024-05-09,102,Petrol,179.48,4922,5.12,25.4,Thursday,No,177.62
2024-05-10,102,Petrol,180.41,4989,5.27,28.9,Friday,No,180.29
2024-05-11,102,Petrol,180.19,5565,1.33,31.1,Saturday,No,179.79
2024-05-12,102,Petrol,182.55,5155,3.92,25.4,Sunday,No,181.32
2024-05-13,102,Petrol,178.58,4714,0.0,27.6,Monday,No,176.72
2024-05-14,102,Petrol,183.08,6055,1.97,26.8,Tuesday,No,183.24
2024-05-15,102,Petrol,182.63,5402,0.0,32.4,Wednesday,No,181.73
2024-05-16,102,Petrol,180.14,5538,0.0,23.0,Thursday,No,179.9
2024-05-17,102,Petrol,181.21,5129,0.0,28.9,Friday,No,182.62
2024-05-18,102,Petrol,180.07,5651,0.04,24.8,Saturday,No,178.58
2024-05-19,102,Petrol,179.94,6223,0.0,25.6,Sunday,No,178.45
2024-05-20,102,Petrol,182.08,5953,1.95,24.7,Monday,No,179.98
2024-05-21,102,Petrol,177.57,5364,0.0,30.7,Tuesday,No,177.07
2024-05-22,102,Petrol,179.52,5252,3.98,24.8,Wednesday,No,178.29
2024-05-23,102,Petrol,179.86,5033,0.0,26.9,Thursday,No,177.96
2024-05-24,102,Petrol,181.25,5111,6.21,23.2,Friday,No,181.12
2024-05-25,102,Petrol,178.4,5452,1.27,24.9,Saturday,No,179.05
2024-05-26,102,Petrol,182.87,5646,3.58,28.5,Sunday,No,182.92
2024-05-27,102,Petrol,179.77,5500,0.85,25.6,Monday,No,180.39
2024-05-28,102,Petrol,178.73,5062,0.69,28.0,Tuesday,No,177.3
2024-05-29,102,Petrol,178.51,4267,4.12,26.7,Wednesday,No,178.66
2024-05-30,102,Petrol,179.56,5329,3.42,25.6,Thursday,No,178.18
2024-05-31,102,Petrol,179.04,5791,0.0,25.6,Friday,No,178.14
2024-06-01,102,Petrol,180.79,5554,3.77,28.9,Saturday,No,179.34
2024-06-02,102,Petrol,178.71,5781,2.19,29.0,Sunday,No,176.55
2024-06-03,102,Petrol,179.5,5169,3.96,31.2,Monday,No,176.44
2024-06-04,102,Petrol,181.33,5259,5.39,27.3,Tuesday,No,180.65
2024-06-05,102,Petrol,179.47,5223,5.26,29.6,Wednesday,No,179.13
2024-06-06,102,Petrol,178.96,5518,1.1,27.0,Thursday,No,181.24
2024-06-07,102,Petrol,178.89,5089,7.56,25.6,Friday,Yes,179.11
2024-06-08,102,Petrol,179.89,5100,4.32,29.6,Saturday,No,179.61
2024-06-09,102,Petrol,179.42,5231,0.0,24.6,Sunday,No,179.25
2024-06-10,102,Petrol,177.26,4725,6.08,28.1,Monday,No,175.95
2024-06-11,102,Petrol,179.49,5351,2.0,30.1,Tuesday,No,177.16
2024-06-12,102,Petrol,183.18,4810,0.0,26.1,Wednesday,No,181.78
2024-06-13,102,Petrol,178.41,4896,1.23,34.3,Thursday,No,178.0
2024-06-14,102,Petrol,180.68,5045,0.36,27.8,Friday,Yes,178.58
2024-06-15,102,Petrol,181.72,4638,4.81,28.8,Saturday,Yes,181.6
2024-06-16,102,Petrol,178.81,5268,0.0,26.9,Sunday,No,180.11
2024-06-17,102,Petrol,179.34,5218,7.46,34.0,Monday,No,181.58
2024-06-18,102,Petrol,179.85,4806,0.0,29.1,Tuesday,Yes,179.41
2024-06-19,102,Petrol,178.87,5082,5.53,29.9,Wednesday,No,178.2
2024-06-20,102,Petrol,178.88,5168,4.11,32.1,Thursday,No,178.41
2024-06-21,102,Petrol,181.01,4610,0.0,30.3,Friday,No,180.12
2024-06-22,102,Petrol,181.24,4983,6.09,24.2,Saturday,No,179.66
2024-06-23,102,Petrol,180.69,4869,4.38,26.8,Sunday,No,180.39
2024-06-24,102,Petrol,181.82,6054,2.32,21.2,Monday,No,179.95
2024-06-25,102,Petrol,180.98,5083,0.0,31.4,Tuesday,Yes,181.62
2024-06-26,102,Petrol,181.07,4590,4.54,30.4,Wednesday,No,182.14
2024-06-27,102,Petrol,179.67,5547,0.0,33.6,Thursday,No,179.66
2024-06-28,102,Petrol,182.77,5022,1.13,27.5,Friday,No,182.32
2024-06-29,102,Petrol,178.97,4682,0.0,28.0,Saturday,No,179.36
2024-06-30,102,Petrol,180.64,5080,2.36,28.7,Sunday,No,179.41
2024-07-01,102,Petrol,182.69,4180,7.19,27.8,Monday,No,182.79
2024-07-02,102,Petrol,180.43,4700,5.04,35.0,Tuesday,No,178.68
2024-07-03,102,Petrol,183.47,4447,0.0,19.8,Wednesday,No,180.43
2024-07-04,102,Petrol,178.5,4041,7.38,23.4,Thursday,No,175.86
2024-07-05,102,Petrol,181.86,4333,2.58,32.3,Friday,No,182.48
2024-07-06,102,Petrol,178.2,5655,0.0,28.7,Saturday,Yes,176.34
2024-07-07,102,Petrol,178.61,5465,3.23,27.4,Sunday,No,178.29
2024-07-08,102,Petrol,177.02,4546,1.07,29.8,Monday,No,174.94
2024-07-09,102,Petrol,177.35,4447,2.66,28.9,Tuesday,Yes,177.86
2024-07-10,102,Petrol,181.57,4310,0.0,23.4,Wednesday,No,183.12
2024-07-11,102,Petrol,178.62,4770,4.53,29.6,Thursday,No,179.77
2024-07-12,102,Petrol,182.02,4774,0.0,26.9,Friday,No,183.4
2024-07-13,102,Petrol,179.91,4504,3.36,22.8,Saturday,No,178.16
2024-07-14,102,Petrol,178.55,3911,4.76,23.9,Sunday,No,177.92
2024-07-15,102,Petrol,178.62,4572,1.45,27.5,Monday,No,178.21
2024-07-16,102,Petrol,179.64,4015,1.6,24.8,Tuesday,No,178.85
2024-07-17,102,Petrol,179.95,5007,0.0,28.4,Wednesday,No,181.08
2024-07-18,102,Petrol,178.81,4493,1.1,25.4,Thursday,No,177.64
2024-07-19,102,Petrol,180.5,5691,3.65,23.6,Friday,No,180.32
2024-07-20,102,Petrol,180.87,4572,4.36,27.8,Saturday,Yes,179.95
2024-07-21,102,Petrol,178.9,5178,5.29,28.9,Sunday,No,178.72
2024-07-22,102,Petrol,181.55,4963,0.0,32.7,Monday,No,180.75
2024-07-23,102,Petrol,178.67,4493,0.91,28.6,Tuesday,No,177.94
2024-07-24,102,Petrol,179.45,4733,5.86,28.2,Wednesday,Yes,178.91
2024-07-25,102,Petrol,182.42,4675,1.19,26.0,Thursday,No,182.64
2024-07-26,102,Petrol,178.36,5300,7.46,27.0,Friday,No,179.11
2024-07-27,102,Petrol,180.37,4161,0.0,26.5,Saturday,No,179.47
2024-07-28,102,Petrol,178.84,5067,0.12,23.4,Sunday,No,178.4
2024-07-29,102,Petrol,180.29,5142,0.0,31.0,Monday,No,180.15
2024-07-30,102,Petrol,179.54,5094,2.77,30.9,Tuesday,No,180.17
2024-07-31,102,Petrol,181.14,4866,0.0,23.0,Wednesday,No,181.49
2024-08-01,102,Petrol,182.21,4612,2.68,27.3,Thursday,No,180.26
2024-08-02,102,Petrol,179.47,3597,1.33,33.7,Friday,No,178.33
2024-08-03,102,Petrol,180.72,4732,1.49,30.8,Saturday,No,180.16
2024-08-04,102,Petrol,181.37,5387,0.07,30.4,Sunday,No,180.34
2024-08-05,102,Petrol,180.49,3839,0.23,26.5,Monday,No,179.33
2024-08-06,102,Petrol,179.88,4705,1.0,29.9,Tuesday,No,179.92
2024-08-07,102,Petrol,182.93,4869,7.0,28.8,Wednesday,No,184.04
2024-08-08,102,Petrol,176.81,5437,3.67,26.1,Thursday,No,174.99
2024-08-09,102,Petrol,180.49,3542,0.0,27.4,Friday,No,179.91
2024-08-10,102,Petrol,180.13,4782,2.34,30.5,Saturday,No,179.93
2024-08-11,102,Petrol,181.93,4753,7.32,28.6,Sunday,Yes,181.85
2024-08-12,102,Petrol,181.78,4497,0.6,27.6,Monday,No,181.7
2024-08-13,102,Petrol,181.35,5331,4.93,35.0,Tuesday,No,180.45
2024-08-14,102,Petrol,180.16,5060,2.39,27.4,Wednesday,Yes,181.12
2024-08-15,102,Petrol,179.97,4933,3.83,30.7,Thursday,No,181.08
2024-08-16,102,Petrol,181.72,4425,1.22,31.1,Friday,No,181.96
2024-08-17,102,Petrol,181.2,5640,0.0,34.3,Saturday,Yes,181.23
2024-08-18,102,Petrol,181.29,4845,0.0,26.6,Sunday,No,182.18
2024-08-19,102,Petrol,179.37,3461,0.0,27.2,Monday,No,178.36
2024-08-20,102,Petrol,180.81,4969,0.0,23.7,Tuesday,No,180.56
2024-08-21,102,Petrol,180.25,4911,1.34,29.3,Wednesday,No,180.4
2024-08-22,102,Petrol,179.69,4758,2.09,26.8,Thursday,No,179.45
2024-08-23,102,Petrol,180.06,5027,4.14,24.2,Friday,No,179.77
2024-08-24,102,Petrol,178.99,4331,0.0,25.0,Saturday,No,178.31
2024-08-25,102,Petrol,182.53,4645,0.33,29.0,Sunday,No,181.36
2024-08-26,102,Petrol,178.75,4516,2.27,29.3,Monday,No,179.34
2024-08-27,102,Petrol,178.94,4650,8.89,27.6,Tuesday,No,177.09
2024-08-28,102,Petrol,176.82,3903,1.69,21.8,Wednesday,No,175.71
2024-08-29,102,Petrol,178.64,4479,5.74,26.7,Thursday,No,178.81
2024-08-30,102,Petrol,177.4,4772,1.05,28.0,Friday,No,175.73
2024-08-31,102,Petrol,179.68,4729,0.0,30.6,Saturday,No,178.77
2024-09-01,102,Petrol,180.55,5599,5.05,30.2,Sunday,Yes,181.18
2024-09-02,102,Petrol,184.37,4771,0.5,28.7,Monday,No,183.63
2024-09-03,102,Petrol,180.24,4973,5.01,26.5,Tuesday,No,179.61
2024-09-04,102,Petrol,180.47,4881,0.0,26.3,Wednesday,No,179.2
2024-09-05,102,Petrol,177.69,5529,4.98,29.1,Thursday,No,177.33
2024-09-06,102,Petrol,181.24,5013,1.75,27.5,Friday,No,181.64
2024-09-07,102,Petrol,181.5,4828,0.99,26.4,Saturday,No,180.57
2024-09-08,102,Petrol,181.66,5391,0.33,21.2,Sunday,No,183.79
2024-09-09,102,Petrol,182.8,5696,1.05,26.6,Monday,No,184.01
2024-09-10,102,Petrol,180.96,5678,5.41,33.3,Tuesday,No,179.1
2024-09-11,102,Petrol,180.35,5328,3.89,27.3,Wednesday,No,178.06
2024-09-12,102,Petrol,176.89,5253,5.37,30.4,Thursday,No,177.23
2024-09-13,102,Petrol,180.11,4800,2.64,28.1,Friday,No,179.9
2024-09-14,102,Petrol,180.2,5770,0.0,21.1,Saturday,No,180.26
2024-09-15,102,Petrol,178.38,4430,0.42,32.0,Sunday,No,176.76
2024-09-16,102,Petrol,178.14,4438,3.29,28.9,Monday,No,176.83
2024-09-17,102,Petrol,179.67,5104,1.29,27.8,Tuesday,No,179.12
2024-09-18,102,Petrol,179.73,5643,5.26,27.3,Wednesday,No,179.52
2024-09-19,102,Petrol,181.72,5510,5.87,27.0,Thursday,No,180.97
2024-09-20,102,Petrol,179.36,5393,3.13,19.9,Friday,No,178.94
2024-09-21,102,Petrol,179.61,5078,2.03,31.8,Saturday,No,179.06
2024-09-22,102,Petrol,180.97,4954,7.17,30.5,Sunday,No,178.56
2024-09-23,102,Petrol,180.19,4488,0.85,25.1,Monday,No,179.1
2024-09-24,102,Petrol,181.08,4879,0.0,28.3,Tuesday,No,179.48
2024-09-25,102,Petrol,178.86,4531,0.0,27.8,Wednesday,No,180.19
2024-09-26,102,Petrol,178.93,6217,4.21,27.1,Thursday,No,176.0
2024-09-27,102,Petrol,177.28,5067,0.43,20.3,Friday,No,176.52
2024-09-28,102,Petrol,180.59,4947,1.17,29.1,Saturday,No,180.17
2024-09-29,102,Petrol,179.44,5424,2.81,26.5,Sunday,No,178.84
2024-09-30,102,Petrol,177.27,5463,1.44,29.3,Monday,Yes,177.84
2024-10-01,102,Petrol,181.64,4938,0.97,29.5,Tuesday,No,182.32
2024-10-02,102,Petrol,179.44,4727,7.56,32.8,Wednesday,No,180.28
2024-10-03,102,Petrol,177.85,5692,0.04,31.8,Thursday,No,176.94
2024-10-04,102,Petrol,180.89,5159,8.75,29.8,Friday,No,179.67
2024-10-05,102,Petrol,180.35,5577,1.85,24.3,Saturday,No,178.38
2024-10-06,102,Petrol,178.39,5396,9.24,32.6,Sunday,No,177.97
2024-10-07,102,Petrol,179.31,5136,0.0,28.3,Monday,No,180.23
2024-10-08,102,Petrol,178.63,5028,5.71,24.1,Tuesday,No,178.73
2024-10-09,102,Petrol,177.58,5142,7.01,31.3,Wednesday,No,177.06
2024-10-10,102,Petrol,179.79,4731,3.58,30.0,Thursday,No,180.22
2024-10-11,102,Petrol,180.12,5906,0.44,28.9,Friday,No,179.55
2024-10-12,102,Petrol,180.65,5445,0.0,27.7,Saturday,No,180.03
2024-10-13,102,Petrol,180.73,5235,5.02,28.5,Sunday,No,180.31
2024-10-14,102,Petrol,180.5,5872,0.0,27.1,Monday,No,182.62
2024-10-15,102,Petrol,179.33,4593,0.0,25.8,Tuesday,No,180.41
2024-10-16,102,Petrol,180.34,4970,1.78,29.0,Wednesday,No,179.19
2024-10-17,102,Petrol,181.96,4815,3.64,23.5,Thursday,Yes,181.83
2024-10-18,102,Petrol,180.46,5418,5.88,24.5,Friday,No,179.68
2024-10-19,102,Petrol,178.82,5416,4.12,31.9,Saturday,No,178.32
2024-10-20,102,Petrol,180.74,5453,1.73,23.6,Sunday,No,179.91
2024-10-21,102,Petrol,179.87,5245,4.24,24.4,Monday,No,180.26
2024-10-22,102,Petrol,182.79,5505,2.38,28.7,Tuesday,No,182.61
2024-10-23,102,Petrol,178.11,4781,4.2,32.8,Wednesday,No,176.68
2024-10-24,102,Petrol,178.98,5742,0.0,28.4,Thursday,No,177.51
2024-10-25,102,Petrol,180.01,5060,4.95,24.5,Friday,No,180.1
2024-10-26,102,Petrol,180.66,4892,0.0,25.1,Saturday,No,179.18
2024-10-27,102,Petrol,180.24,4539,2.83,31.3,Sunday,Yes,178.98
2024-10-28,102,Petrol,180.26,5621,3.56,26.5,Monday,No,178.06
2024-10-29,102,Petrol,179.45,5040,1.43,28.0,Tuesday,No,179.65
2024-10-30,102,Petrol,181.0,4880,0.03,25.3,Wednesday,No,180.47
2024-10-31,102,Petrol,178.49,5120,0.0,30.3,Thursday,No,178.15
2024-11-01,102,Petrol,179.15,4477,3.61,24.7,Friday,Yes,179.04
2024-11-02,102,Petrol,180.59,4918,0.0,29.3,Saturday,No,179.88
2024-11-03,102,Petrol,181.17,5890,0.0,31.5,Sunday,No,181.55
2024-11-04,102,Petrol,178.95,4874,2.37,29.3,Monday,Yes,176.9
2024-11-05,102,Petrol,178.88,5511,2.7,23.1,Tuesday,No,178.16
2024-11-06,102,Petrol,180.32,6125,3.78,24.8,Wednesday,No,181.19
2024-11-07,102,Petrol,180.31,4916,0.0,22.9,Thursday,Yes,181.67
2024-11-08,102,Petrol,181.53,4743,1.36,25.5,Friday,No,180.65
2024-11-09,102,Petrol,181.15,5338,0.0,30.6,Saturday,No,179.55
2024-11-10,102,Petrol,181.7,5318,2.02,30.8,Sunday,No,181.66
2024-11-11,102,Petrol,180.68,5354,0.0,31.8,Monday,No,181.16
2024-11-12,102,Petrol,178.54,6395,0.86,26.4,Tuesday,No,176.05
2024-11-13,102,Petrol,181.05,5587,1.06,29.0,Wednesday,No,180.7
2024-11-14,102,Petrol,178.99,4763,9.69,23.8,Thursday,No,178.71
2024-11-15,102,Petrol,179.51,5044,1.08,29.1,Friday,No,180.63
2024-11-16,102,Petrol,177.53,5141,2.95,28.8,Saturday,No,177.14
2024-11-17,102,Petrol,179.88,5780,3.32,31.2,Sunday,No,178.44
2024-11-18,102,Petrol,180.15,5263,0.0,24.6,Monday,No,178.74
2024-11-19,102,Petrol,179.85,5315,7.07,25.3,Tuesday,No,179.98
2024-11-20,102,Petrol,179.71,6025,1.63,29.8,Wednesday,No,178.25
2024-11-21,102,Petrol,179.4,5223,1.19,32.6,Thursday,No,178.25
2024-11-22,102,Petrol,178.91,5084,3.61,27.8,Friday,No,177.92
2024-11-23,102,Petrol,178.76,5622,0.0,29.0,Saturday,No,179.08
2024-11-24,102,Petrol,176.59,4761,1.37,28.2,Sunday,No,173.73
2024-11-25,102,Petrol,182.02,5592,0.0,25.2,Monday,No,181.71
2024-11-26,102,Petrol,179.88,5981,5.31,24.9,Tuesday,No,179.54
2024-11-27,102,Petrol,181.94,5185,0.04,27.4,Wednesday,No,180.31
2024-11-28,102,Petrol,180.2,5258,2.42,24.6,Thursday,No,179.36
2024-11-29,102,Petrol,177.69,5162,1.78,24.8,Friday,No,176.45
2024-11-30,102,Petrol,175.59,4818,0.0,28.9,Saturday,No,174.91
2024-12-01,102,Petrol,179.2,5464,0.0,27.3,Sunday,No,177.49
2024-12-02,102,Petrol,180.68,6102,2.43,30.0,Monday,No,179.25
2024-12-03,102,Petrol,179.99,6398,1.72,29.0,Tuesday,No,178.48
2024-12-04,102,Petrol,180.68,5298,1.43,27.1,Wednesday,No,180.4
2024-12-05,102,Petrol,181.09,6310,0.0,27.4,Thursday,No,179.32
2024-12-06,102,Petrol,179.9,6171,7.09,22.2,Friday,No,177.95
2024-12-07,102,Petrol,178.66,6268,0.0,26.9,Saturday,No,177.49
2024-12-08,102,Petrol,179.55,6080,4.92,32.2,Sunday,No,178.97
2024-12-09,102,Petrol,178.85,4998,7.48,33.8,Monday,No,178.52
2024-12-10,102,Petrol,178.67,5833,0.0,30.3,Tuesday,Yes,179.11
2024-12-11,102,Petrol,177.92,6100,4.9,26.4,Wednesday,No,177.57
2024-12-12,102,Petrol,181.76,5865,0.0,27.9,Thursday,No,181.0
2024-12-13,102,Petrol,178.38,5572,0.0,28.4,Friday,No,178.55
2024-12-14,102,Petrol,181.31,6012,0.14,26.0,Saturday,No,179.87
2024-12-15,102,Petrol,179.23,5705,0.0,33.2,Sunday,No,179.22
2024-12-16,102,Petrol,180.04,6273,1.08,30.5,Monday,No,176.98
2024-12-17,102,Petrol,179.39,5899,2.76,29.5,Tuesday,No,178.75
2024-12-18,102,Petrol,179.33,5740,0.0,22.8,Wednesday,No,179.61
2024-12-19,102,Petrol,180.22,5284,3.72,27.5,Thursday,No,179.71
2024-12-20,102,Petrol,181.49,5780,3.35,27.5,Friday,No,181.42
2024-12-21,102,Petrol,179.6,5441,0.78,32.0,Saturday,No,179.83
2024-12-22,102,Petrol,178.43,5109,3.12,24.8,Sunday,No,177.45
2024-12-23,102,Petrol,182.12,6321,4.56,21.1,Monday,No,181.0
2024-12-24,102,Petrol,180.68,6036,1.94,31.8,Tuesday,No,178.85
2024-12-25,102,Petrol,178.4,5976,5.07,26.6,Wednesday,No,175.86
2024-12-26,102,Petrol,177.16,5013,0.0,29.6,Thursday,No,174.65
2024-12-27,102,Petrol,180.45,5028,5.02,25.3,Friday,Yes,178.6
2024-12-28,102,Petrol,183.11,4911,1.45,24.3,Saturday,No,182.04
2024-12-29,102,Petrol,180.89,5564,0.0,24.3,Sunday,No,178.39
2024-12-30,102,Petrol,177.1,5698,0.0,24.2,Monday,Yes,175.36
2024-12-31,102,Petrol,179.92,5880,0.0,34.4,Tuesday,No,178.56
2024-01-01,102,Diesel,162.78,5613,2.5,28.7,Monday,No,164.62
2024-01-02,102,Diesel,164.62,4422,2.74,28.1,Tuesday,No,165.02
2024-01-03,102,Diesel,165.99,5112,0.0,27.7,Wednesday,No,164.31
2024-01-04,102,Diesel,164.24,5211,0.0,33.0,Thursday,No,164.84
2024-01-05,102,Diesel,165.32,5379,3.26,30.6,Friday,No,165.0
2024-01-06,102,Diesel,162.92,4973,0.0,28.7,Saturday,No,160.66
2024-01-07,102,Diesel,164.21,4798,0.0,27.8,Sunday,No,165.2
2024-01-08,102,Diesel,163.45,4719,3.77,31.4,Monday,No,164.08
2024-01-09,102,Diesel,165.2,4650,0.0,25.4,Tuesday,Yes,164.36
2024-01-10,102,Diesel,165.07,4692,1.13,25.7,Wednesday,Yes,163.57
2024-01-11,102,Diesel,166.73,4361,0.21,25.3,Thursday,No,168.32
2024-01-12,102,Diesel,165.58,4780,2.67,26.3,Friday,No,164.51
2024-01-13,102,Diesel,164.56,4771,4.97,30.0,Saturday,No,161.92
2024-01-14,102,Diesel,166.41,4762,4.11,33.1,Sunday,No,166.16
2024-01-15,102,Diesel,169.14,4892,1.19,26.0,Monday,No,168.06
2024-01-16,102,Diesel,165.72,5112,0.19,32.0,Tuesday,No,165.89
2024-01-17,102,Diesel,164.88,4489,2.84,30.3,Wednesday,No,164.59
2024-01-18,102,Diesel,165.17,5123,3.11,34.4,Thursday,No,164.34
2024-01-19,102,Diesel,167.37,4980,0.0,25.3,Friday,No,166.84
2024-01-20,102,Diesel,161.99,4508,2.24,30.5,Saturday,No,162.78
2024-01-21,102,Diesel,163.89,5178,8.66,26.2,Sunday,No,162.44
2024-01-22,102,Diesel,164.73,5069,4.82,28.7,Monday,No,163.0
2024-01-23,102,Diesel,167.15,4913,2.88,32.0,Tuesday,Yes,165.28
2024-01-24,102,Diesel,167.9,4858,4.62,26.2,Wednesday,No,167.09
2024-01-25,102,Diesel,165.12,4230,2.34,26.4,Thursday,No,163.26
2024-01-26,102,Diesel,164.68,4367,0.58,26.8,Friday,No,165.19
2024-01-27,102,Diesel,164.57,5205,9.62,24.6,Saturday,No,165.54
2024-01-28,102,Diesel,166.23,4645,0.02,26.5,Sunday,No,167.19
2024-01-29,102,Diesel,162.21,4779,1.19,30.4,Monday,No,162.36
2024-01-30,102,Diesel,162.09,4861,0.0,28.7,Tuesday,No,161.31
2024-01-31,102,Diesel,164.8,4542,4.82,28.9,Wednesday,No,164.41
2024-02-01,102,Diesel,164.96,4295,0.0,28.0,Thursday,No,166.13
2024-02-02,102,Diesel,160.35,4389,2.8,26.1,Friday,No,160.01
2024-02-03,102,Diesel,164.69,4731,3.78,22.8,Saturday,No,165.58
2024-02-04,102,Diesel,165.07,4925,0.21,25.9,Sunday,No,164.97
2024-02-05,102,Diesel,164.98,5558,4.77,31.8,Monday,No,162.25
2024-02-06,102,Diesel,161.42,5292,0.0,22.7,Tuesday,No,161.17
2024-02-07,102,Diesel,164.95,5742,7.41,27.4,Wednesday,No,164.42
2024-02-08,102,Diesel,166.31,4634,1.09,27.9,Thursday,No,164.8
2024-02-09,102,Diesel,165.91,5042,0.0,29.3,Friday,No,164.31
2024-02-10,102,Diesel,166.69,4534,0.0,33.6,Saturday,No,167.59
2024-02-11,102,Diesel,162.7,5257,0.73,29.4,Sunday,No,161.68
2024-02-12,102,Diesel,162.21,4819,1.51,32.7,Monday,No,162.41
2024-02-13,102,Diesel,166.61,5054,3.04,25.0,Tuesday,No,165.96
2024-02-14,102,Diesel,167.55,4369,0.0,21.2,Wednesday,No,167.54
2024-02-15,102,Diesel,163.56,4928,3.19,24.1,Thursday,No,163.04
2024-02-16,102,Diesel,163.3,4518,2.97,30.5,Friday,No,161.29
2024-02-17,102,Diesel,166.3,4905,0.0,30.9,Saturday,No,164.85
2024-02-18,102,Diesel,164.59,4773,2.08,33.8,Sunday,No,164.1
2024-02-19,102,Diesel,166.06,5814,4.14,27.8,Monday,No,165.93
2024-02-20,102,Diesel,165.13,4840,1.2,31.4,Tuesday,No,165.65
2024-02-21,102,Diesel,166.54,4838,0.69,30.0,Wednesday,No,165.46
2024-02-22,102,Diesel,163.15,5347,0.89,24.2,Thursday,No,161.1
2024-02-23,102,Diesel,167.9,4943,1.56,29.3,Friday,No,169.24
2024-02-24,102,Diesel,166.48,4766,6.72,28.6,Saturday,No,165.76
2024-02-25,102,Diesel,164.92,4753,7.46,24.1,Sunday,No,165.4
2024-02-26,102,Diesel,163.45,4751,5.98,29.0,Monday,No,163.72
2024-02-27,102,Diesel,166.41,4749,5.72,30.4,Tuesday,No,165.99
2024-02-28,102,Diesel,164.62,4807,4.04,27.3,Wednesday,No,163.78
2024-02-29,102,Diesel,166.04,4507,2.85,25.4,Thursday,No,167.06
2024-03-01,102,Diesel,166.61,4093,0.05,24.3,Friday,No,165.3
2024-03-02,102,Diesel,165.6,4919,2.54,29.2,Saturday,No,166.06
